#time, delivered spill, recorded spill, delivered POT, recorded POT, efficiency[%]
2025/12/06/3:50,255090,250349,4.820006971544386e+19,4.557975889884742e+19,94.56367836796538
2025/12/06/4:00,255531,250790,4.82815490896541e+19,4.566123827305766e+19,94.57285264039315
2025/12/06/4:10,255972,251231,4.836302672659388e+19,4.574271590999744e+19,94.58199580557768
2025/12/06/4:20,256413,251672,4.844451609761025e+19,4.582420528101381e+19,94.59110952555123
2025/12/06/4:30,256855,252114,4.852618323439546e+19,4.590587241779902e+19,94.60021241740858
2025/12/06/4:40,257296,252555,4.860765956822122e+19,4.598734875162477e+19,94.60926356077931
2025/12/06/4:50,257737,252996,4.868913122625881e+19,4.606882040966237e+19,94.61828389498298
2025/12/06/5:00,258178,253437,4.877064716865892e+19,4.615033635206247e+19,94.62727897061757
2025/12/06/5:10,258575,253834,4.884399636235854e+19,4.62236855457621e+19,94.63534720386684
2025/12/06/5:20,259017,254276,4.892567822479335e+19,4.63053674081969e+19,94.64430354024486
2025/12/06/5:30,259458,254717,4.900715810159146e+19,4.638684728499501e+19,94.65320798409783
2025/12/06/5:40,259899,255158,4.908862214844497e+19,4.646831133184853e+19,94.66208114647714
2025/12/06/5:50,260340,255599,4.917007093714712e+19,4.654976012055068e+19,94.67092325340364
2025/12/06/6:00,260781,256040,4.925151621976926e+19,4.663120540317281e+19,94.67973573665401
2025/12/06/6:10,261222,256481,4.933297984865504e+19,4.67126690320586e+19,94.68852109757997
2025/12/06/6:20,261664,256923,4.941462189456365e+19,4.679431107796721e+19,94.6972966378506
2025/12/06/6:30,262105,257364,4.949604944865027e+19,4.687573863205383e+19,94.70602028690212
2025/12/06/6:40,262546,257805,4.957749370172956e+19,4.695718288513312e+19,94.714717060203
2025/12/06/6:50,262987,258246,4.965893647930674e+19,4.70386256627103e+19,94.72338515004576
2025/12/06/7:00,263428,258687,4.97403636723896e+19,4.712005285579316e+19,94.73202320382119
2025/12/06/7:10,263869,259128,4.982180934649674e+19,4.72014985299003e+19,94.74063497298359
2025/12/06/7:20,264311,259570,4.99034727897989e+19,4.728316197320245e+19,94.74924154550607
2025/12/06/7:30,264752,260011,4.998495763237738e+19,4.736464681578094e+19,94.75780126519672
2025/12/06/7:40,265193,260452,5.006639697901376e+19,4.744608616241732e+19,94.76632836651937
2025/12/06/7:50,265634,260893,5.014786118538163e+19,4.752755036878519e+19,94.77483036233602
2025/12/06/8:00,266075,261334,5.02292953152661e+19,4.760898449866966e+19,94.78330165663293
2025/12/06/8:10,266517,261776,5.031092993340771e+19,4.769061911681126e+19,94.79176628206888
2025/12/06/8:20,266958,262217,5.03924086284239e+19,4.777209781182746e+19,94.80018739346693
2025/12/06/8:30,267399,262658,5.047384617080298e+19,4.785353535420654e+19,94.80857708420052
2025/12/06/8:40,267840,263099,5.055530539499538e+19,4.793499457839894e+19,94.81694196855581
2025/12/06/8:50,268281,263540,5.063677845480202e+19,4.801646763820558e+19,94.82528135367988
2025/12/06/9:00,268722,263981,5.071824929022953e+19,4.809793847363309e+19,94.8335937196846
2025/12/06/9:10,269164,264423,5.079991212196927e+19,4.817960130537283e+19,94.84189891843681
2025/12/06/9:20,269605,264864,5.088134151837943e+19,4.826103070178298e+19,94.85015383163604
2025/12/06/9:30,270046,265305,5.096283344950848e+19,4.834252263291204e+19,94.85838867418444
2025/12/06/9:40,270487,265746,5.104429459255661e+19,4.842398377596016e+19,94.86659412670473
2025/12/06/9:50,270928,266187,5.11258013601415e+19,4.850549054354506e+19,94.87477800467441
2025/12/06/10:00,271369,266628,5.120727857252214e+19,4.858696775592569e+19,94.88293287665066
2025/12/06/10:10,271532,266791,5.123739879737604e+19,4.861708798077959e+19,94.88594097651453
2025/12/06/10:20,271931,267190,5.131094532658121e+19,4.869063450998477e+19,94.89327121159272
2025/12/06/10:30,272372,267631,5.139206270675171e+19,4.877175189015527e+19,94.90133168705798
2025/12/06/10:40,272813,268072,5.147314099196464e+19,4.88528301753682e+19,94.90936289082205
2025/12/06/10:50,273254,268513,5.155452721443453e+19,4.893421639783809e+19,94.91739919232002
2025/12/06/11:00,273688,268947,5.163447326863302e+19,4.901416245203658e+19,94.92526862244912
2025/12/06/11:10,273810,269069,5.1656923183227e+19,4.903661236663056e+19,94.92747408260804
2025/12/06/11:20,274251,269510,5.173808340417103e+19,4.911777258757459e+19,94.93543122553086
2025/12/06/11:30,274478,269737,5.177986639860544e+19,4.9159555582009e+19,94.9395180041117
2025/12/06/11:40,274478,269737,5.177986639860544e+19,4.9159555582009e+19,94.9395180041117
2025/12/06/11:50,274478,269737,5.177986639860544e+19,4.9159555582009e+19,94.9395180041117
2025/12/06/12:00,274478,269737,5.177986639860544e+19,4.9159555582009e+19,94.9395180041117
2025/12/06/12:10,274478,269737,5.177986639860544e+19,4.9159555582009e+19,94.9395180041117
2025/12/06/12:20,274478,269737,5.177986639860544e+19,4.9159555582009e+19,94.9395180041117
2025/12/06/12:30,274478,269737,5.177986639860544e+19,4.9159555582009e+19,94.9395180041117
2025/12/06/12:40,274478,269737,5.177986639860544e+19,4.9159555582009e+19,94.9395180041117
2025/12/06/12:50,274478,269737,5.177986639860544e+19,4.9159555582009e+19,94.9395180041117
2025/12/06/13:00,274478,269737,5.177986639860544e+19,4.9159555582009e+19,94.9395180041117
2025/12/06/13:10,274583,269842,5.179927521710646e+19,4.917896440051002e+19,94.94141413057629
2025/12/06/13:20,275024,270283,5.188076963257687e+19,4.926045881598043e+19,94.94936016725723
2025/12/06/13:30,275465,270724,5.196229328675096e+19,4.934198247015452e+19,94.95728411728018
2025/12/06/13:40,275906,271165,5.204381012045061e+19,4.942349930385416e+19,94.96518258265108
2025/12/06/13:50,276348,271607,5.212551945828757e+19,4.950520864169112e+19,94.9730749087435
2025/12/06/14:00,276789,272048,5.220703892178249e+19,4.958672810518605e+19,94.98092427627961
2025/12/06/14:10,277230,272489,5.22885800973012e+19,4.966826928070476e+19,94.98875124985142
2025/12/06/14:20,277671,272930,5.237011790833706e+19,4.974980709174061e+19,94.99655352851649
2025/12/06/14:30,278112,273371,5.245166003184841e+19,4.983134921525196e+19,95.00433196012213
2025/12/06/14:40,278553,273812,5.253318267528699e+19,4.991287185869055e+19,95.0120843947475
2025/12/06/14:50,278995,274254,5.261491617943326e+19,4.999460536283682e+19,95.01983276441919
2025/12/06/15:00,279436,274695,5.269643123624826e+19,5.007612041965181e+19,95.02753648563204
2025/12/06/15:10,279877,275136,5.277797611086137e+19,5.015766529426493e+19,95.03521921512788
2025/12/06/15:20,280318,275577,5.285948190937602e+19,5.023917109277958e+19,95.042874576242
2025/12/06/15:30,280759,276018,5.294101229354789e+19,5.032070147695145e+19,95.05050866411976
2025/12/06/15:40,281200,276459,5.302253680931406e+19,5.040222599271762e+19,95.05811872785355
2025/12/06/15:50,281642,276901,5.310428046802673e+19,5.048396965143029e+19,95.06572578801045
2025/12/06/16:00,282083,277342,5.318580671276902e+19,5.056549589617258e+19,95.07328932557611
2025/12/06/16:10,282524,277783,5.326729658873386e+19,5.064698577213741e+19,95.08082635237275
2025/12/06/16:20,282962,278221,5.334826418445359e+19,5.072795336785714e+19,95.08829226844828
2025/12/06/16:30,283359,278618,5.34216327022718e+19,5.080132188567536e+19,95.09503793865699
2025/12/06/16:40,283801,279060,5.350334245763781e+19,5.088303164104136e+19,95.10252874636548
2025/12/06/16:50,284242,279501,5.358486880445335e+19,5.096455798785691e+19,95.10997997184856
2025/12/06/17:00,284683,279942,5.366643319369682e+19,5.104612237710038e+19,95.1174120196529
2025/12/06/17:10,285124,280383,5.374794093128068e+19,5.112763011468424e+19,95.12481637213483
2025/12/06/17:20,285565,280824,5.382945919516678e+19,5.120914837857033e+19,95.13219925339374
2025/12/06/17:30,286006,281265,5.391098242476877e+19,5.129067160817233e+19,95.1395602551799
2025/12/06/17:40,286448,281707,5.399268613424569e+19,5.137237531764924e+19,95.14691525055564
2025/12/06/17:50,286889,282148,5.407417601642808e+19,5.145386519983164e+19,95.15422885815148
2025/12/06/18:00,287330,282589,5.415575163864374e+19,5.15354408220473e+19,95.16152811601515
2025/12/06/18:10,287771,283030,5.423729940458843e+19,5.161698858799198e+19,95.16880293568826
2025/12/06/18:20,288212,283471,5.431885296370915e+19,5.169854214711271e+19,95.17605642676753
2025/12/06/18:30,288653,283912,5.440038528698892e+19,5.178007447039248e+19,95.18328628965952
2025/12/06/18:40,289095,284354,5.448212636669119e+19,5.186181555009475e+19,95.19051294187662
2025/12/06/18:50,289481,284740,5.455346268300659e+19,5.193315186641015e+19,95.19680202185833
2025/12/06/19:00,289595,284854,5.457452815287425e+19,5.19542173362778e+19,95.19865603005046
2025/12/06/19:10,290036,285295,5.465598365574648e+19,5.203567283915003e+19,95.20581162146746
2025/12/06/19:20,290477,285736,5.473747224753353e+19,5.211716143093708e+19,95.21294881000919
2025/12/06/19:30,290919,286178,5.481917264155833e+19,5.219886182496189e+19,95.22008324764467
2025/12/06/19:40,291360,286619,5.490065339108078e+19,5.228034257448433e+19,95.22717735628599
2025/12/06/19:50,291801,287060,5.498215322689487e+19,5.236184241029843e+19,95.2342520930688
2025/12/06/20:00,292242,287501,5.506364443016032e+19,5.244333361356388e+19,95.24130514114462
2025/12/06/20:10,292683,287942,5.514516984332744e+19,5.2524859026731e+19,95.24834029155956
2025/12/06/20:20,293124,288383,5.522668753570399e+19,5.260637671910755e+19,95.25535400814611
2025/12/06/20:30,293566,288825,5.530837576772626e+19,5.268806495112982e+19,95.26236165820393
2025/12/06/20:40,294007,289266,5.538989980604554e+19,5.276958898944909e+19,95.26933461556749
2025/12/06/20:50,294448,289707,5.547140612629077e+19,5.285109530969433e+19,95.27628556840469
2025/12/06/21:00,294889,290148,5.555292835129741e+19,5.293261753470097e+19,95.28321747500598
2025/12/06/21:10,295330,290589,5.56344476731695e+19,5.301413685657306e+19,95.29012882092451
2025/12/06/21:20,295771,291030,5.571593040007257e+19,5.309561958347613e+19,95.29701685356218
2025/12/06/21:30,296213,291472,5.579758258670631e+19,5.317727177010987e+19,95.3038990308861
2025/12/06/21:40,296654,291913,5.587908233408189e+19,5.325877151748545e+19,95.3107483030403
2025/12/06/21:50,297095,292354,5.596061438515779e+19,5.334030356856135e+19,95.31758032790395
2025/12/06/22:00,297486,292745,5.603287803774407e+19,5.341256722114762e+19,95.32361908158387
2025/12/06/22:10,297927,293186,5.611436885076287e+19,5.349405803416643e+19,95.33041024917307
2025/12/06/22:20,298369,293628,5.619604339759126e+19,5.357573258099482e+19,95.33719696588327
2025/12/06/22:30,298810,294069,5.627750996781977e+19,5.365719915122332e+19,95.34394677714992
2025/12/06/22:40,299251,294510,5.635898689549698e+19,5.373867607890054e+19,95.35067792922693
2025/12/06/22:50,299692,294951,5.644049173855028e+19,5.382018092195384e+19,95.35739194347468
2025/12/06/23:00,300133,295392,5.652198376376784e+19,5.390167294717139e+19,95.36408554316147
2025/12/06/23:10,300574,295833,5.66035014031276e+19,5.398319058653115e+19,95.37076196411472
2025/12/06/23:20,301016,296275,5.668519693777946e+19,5.406488612118302e+19,95.37743368965864
2025/12/06/23:30,301457,296716,5.676669188134008e+19,5.414638106474363e+19,95.38406990128348
2025/12/06/23:40,301898,297157,5.684819248641208e+19,5.422788166981563e+19,95.39068754521483
2025/12/06/23:50,302339,297598,5.692969398519583e+19,5.430938316859938e+19,95.39728631375071
2025/12/07/0:00,302780,298039,5.701120369799313e+19,5.439089288139669e+19,95.4038668776806
2025/12/07/0:10,303221,298480,5.709269900564023e+19,5.447238818904379e+19,95.41042749382443
2025/12/07/0:20,303663,298922,5.717436312961982e+19,5.455405231302338e+19,95.41698293926608
2025/12/07/0:30,304104,299363,5.725589017973857e+19,5.463557936314212e+19,95.42350872832345
2025/12/07/0:40,304545,299804,5.733737440493713e+19,5.471706358834069e+19,95.43001254628287
2025/12/07/0:50,304986,300245,5.741884465866448e+19,5.479853384206804e+19,95.43649679443517
2025/12/07/1:00,305427,300686,5.750033346204116e+19,5.488002264544471e+19,95.44296413806671
2025/12/07/1:10,305869,301128,5.758202958480414e+19,5.49617187682077e+19,95.4494295607671
2025/12/07/1:20,306310,301569,5.766350997879235e+19,5.50431991621959e+19,95.45585966313853
2025/12/07/1:30,306751,302010,5.77450267319737e+19,5.512471591537725e+19,95.46227447645191
2025/12/07/1:40,307192,302451,5.782653332060465e+19,5.52062225040082e+19,95.46867040763314
2025/12/07/1:50,307633,302892,5.790806172961453e+19,5.528775091301809e+19,95.47505003909257
2025/12/07/2:00,308074,303333,5.798953872571026e+19,5.536922790911382e+19,95.48140772598576
2025/12/07/2:10,308516,303775,5.807119989780844e+19,5.545088908121199e+19,95.48776188333017
2025/12/07/2:20,308957,304216,5.815271854293743e+19,5.553240772634099e+19,95.49408715146873
2025/12/07/2:30,309398,304657,5.823421408170376e+19,5.561390326510731e+19,95.50039292550579
2025/12/07/2:40,309517,304776,5.825617947078437e+19,5.563586865418793e+19,95.50208949436765
2025/12/07/2:50,309958,305217,5.833749558332757e+19,5.571718476673112e+19,95.50835909153201
2025/12/07/3:00,310200,305459,5.838206004217968e+19,5.576174922558324e+19,95.51178767124125
2025/12/07/3:10,310642,305901,5.846355586254076e+19,5.584324504594432e+19,95.51804405678419
2025/12/07/3:20,311083,306342,5.854494838970096e+19,5.592463757310452e+19,95.52427512762587
2025/12/07/3:30,311524,306783,5.862633137455382e+19,5.600602055795737e+19,95.53048816946141
2025/12/07/3:40,311965,307224,5.870774653888537e+19,5.608743572228893e+19,95.53668643223962
2025/12/07/3:50,312361,307620,5.878092487776723e+19,5.616061406117079e+19,95.54224296054326
2025/12/07/4:00,312803,308062,5.88627117823861e+19,5.624240096578966e+19,95.54843679937196
2025/12/07/4:10,313244,308503,5.89443391326879e+19,5.632402831609146e+19,95.55460141694364
2025/12/07/4:20,313685,308944,5.9025961907198e+19,5.640565109060156e+19,95.56074864020655
2025/12/07/4:30,314126,309385,5.910758889680579e+19,5.648727808020935e+19,95.56687920197325
2025/12/07/4:40,314567,309826,5.91892011644273e+19,5.656889034783085e+19,95.57299175348349
2025/12/07/4:50,315008,310267,5.927083134989636e+19,5.665052053329991e+19,95.57908880824054
2025/12/07/5:00,315450,310709,5.935264331440732e+19,5.673233249781087e+19,95.58518261315518
2025/12/07/5:10,315891,311150,5.943427789719155e+19,5.68139670805951e+19,95.59124648384049
2025/12/07/5:20,316332,311591,5.951593246138509e+19,5.689562164478865e+19,95.59729519772451
2025/12/07/5:30,316462,311721,5.953999489411304e+19,5.69196840775166e+19,95.59907450234678
2025/12/07/5:40,316469,311728,5.954128807208084e+19,5.69209772554844e+19,95.59917008610178
2025/12/07/5:50,316910,312169,5.962272678949558e+19,5.700241597289914e+19,95.60518118225667
2025/12/07/6:00,317235,312494,5.96827438006023e+19,5.706243298400586e+19,95.60960061529545
2025/12/07/6:10,317676,312935,5.976417773070026e+19,5.714386691410382e+19,95.61558291924693
2025/12/07/6:20,318117,313376,5.984564326061493e+19,5.722533244401849e+19,95.62155125447386
2025/12/07/6:30,318558,313817,5.99271106281319e+19,5.730679981153545e+19,95.62750349694588
2025/12/07/6:40,318999,314258,6.000858113065076e+19,5.738827031405432e+19,95.63343980606457
2025/12/07/6:50,319441,314700,6.009024940334757e+19,5.746993858675112e+19,95.63937437002804
2025/12/07/7:00,319828,315087,6.016175615383015e+19,5.754144533723371e+19,95.6445572999956
2025/12/07/7:10,320268,315527,6.024304206409467e+19,5.762273124749823e+19,95.65043409692258
2025/12/07/7:20,320638,315897,6.031142303304449e+19,5.769111221644805e+19,95.65536562591006
2025/12/07/7:30,321079,316338,6.039287690829157e+19,5.777256609169513e+19,95.66122537832489
2025/12/07/7:40,321520,316779,6.047437092976161e+19,5.785406011316516e+19,95.66707222198339
2025/12/07/7:50,321962,317221,6.055605031310507e+19,5.793573949650863e+19,95.67291657390446
2025/12/07/8:00,322403,317662,6.063752775487631e+19,5.801721693827987e+19,95.6787307899674
2025/12/07/8:10,322844,318103,6.071903106161938e+19,5.809872024502293e+19,95.68453124039927
2025/12/07/8:20,323285,318544,6.080054270857121e+19,5.818023189197477e+19,95.69031673096062
2025/12/07/8:30,323726,318985,6.088202551065209e+19,5.826171469405565e+19,95.69608469064816
2025/12/07/8:40,324167,319426,6.09635167403613e+19,5.834320592376485e+19,95.70183782579976
2025/12/07/8:50,324609,319868,6.10451902212704e+19,5.842487940467396e+19,95.7075884158955
2025/12/07/9:00,325050,320309,6.112664308589811e+19,5.850633226930167e+19,95.71330816757882
2025/12/07/9:10,325491,320750,6.120810081250442e+19,5.858778999590797e+19,95.7190130361615
2025/12/07/9:20,325932,321191,6.128957270746596e+19,5.866926189086952e+19,95.72470372880043
2025/12/07/9:30,326373,321632,6.137102579571823e+19,5.875071497912179e+19,95.73037800391589
2025/12/07/9:40,326815,322074,6.145269864572877e+19,5.883238782913233e+19,95.73605248533936
2025/12/07/9:50,327256,322515,6.15341508345292e+19,5.891384001793275e+19,95.74169663339843
2025/12/07/10:00,327697,322956,6.161560306683935e+19,5.899529225024291e+19,95.74732586199963
2025/12/07/10:10,328138,323397,6.169707288261798e+19,5.907676206602154e+19,95.75294143762424
2025/12/07/10:20,328579,323838,6.177855587077331e+19,5.915824505417686e+19,95.75854310664442
2025/12/07/10:30,329020,324279,6.186000621308377e+19,5.923969539648733e+19,95.76412778302917
2025/12/07/10:40,329462,324721,6.194167312094268e+19,5.932136230434623e+19,95.76971256252601
2025/12/07/10:50,329903,325162,6.202313808446893e+19,5.940282726787249e+19,95.7752688794497
2025/12/07/11:00,330344,325603,6.21046090675951e+19,5.948429825099865e+19,95.78081102846251
2025/12/07/11:10,330785,326044,6.218606535448225e+19,5.95657545378858e+19,95.78633765995684
2025/12/07/11:20,331226,326485,6.226753853991641e+19,5.964722772331997e+19,95.79185097397627
2025/12/07/11:30,331667,326926,6.234899444703133e+19,5.972868363043489e+19,95.79734871454497
2025/12/07/11:40,332109,327368,6.243064385694512e+19,5.981033304034868e+19,95.80284511785482
